unique_spacer_500,1,1
unique_spacer_6835,1,1
unique_spacer_1501,1,1
unique_spacer_10933,1,1
unique_spacer_12599,1,1
unique_spacer_2655,1,1
unique_spacer_5525,1,1
unique_spacer_8527,1,1
unique_spacer_9389,1,1
unique_spacer_6878,1,1
unique_spacer_11707,1,1
unique_spacer_14683,1,1
unique_spacer_11243,1,1
unique_spacer_2861,1,1
unique_spacer_11857,1,1
unique_spacer_11904,1,1
unique_spacer_5232,1,1
unique_spacer_3103,1,1
unique_spacer_9905,1,1
unique_spacer_4715,1,1
unique_spacer_2635,1,1
unique_spacer_3730,1,1
unique_spacer_3952,1,1
unique_spacer_8299,1,1
unique_spacer_6054,1,1
unique_spacer_2280,1,1
unique_spacer_14721,1,1
unique_spacer_9239,1,1
unique_spacer_10913,1,1
unique_spacer_14703,1,1
unique_spacer_4742,1,1
unique_spacer_2580,1,1
unique_spacer_6075,1,1
unique_spacer_10714,1,1
unique_spacer_13096,1,1
unique_spacer_11028,1,1
unique_spacer_10601,1,1
unique_spacer_4093,1,1
unique_spacer_5512,1,1
unique_spacer_11161,1,1
unique_spacer_93,1,1
unique_spacer_5530,1,1
unique_spacer_14715,1,1
unique_spacer_15015,1,1
unique_spacer_10485,1,1
unique_spacer_9544,1,1
unique_spacer_10734,1,1
unique_spacer_13865,1,1
unique_spacer_13498,1,1
unique_spacer_11893,1,1
unique_spacer_10578,1,1
unique_spacer_19,1,1
unique_spacer_8280,1,1
unique_spacer_7417,1,1
unique_spacer_10581,1,1
unique_spacer_5750,1,1
unique_spacer_9055,1,1
unique_spacer_12266,1,1
unique_spacer_1507,1,1
unique_spacer_3477,1,1
unique_spacer_440,1,1
unique_spacer_10449,1,1
unique_spacer_13871,1,1
unique_spacer_5602,1,1
unique_spacer_11021,1,1
unique_spacer_4717,1,1
unique_spacer_7812,1,1
unique_spacer_12814,1,1
unique_spacer_14421,1,1
unique_spacer_7781,1,1
unique_spacer_16101,1,1
unique_spacer_2470,1,1
unique_spacer_1286,1,1
unique_spacer_2343,1,1
unique_spacer_2112,1,1
unique_spacer_3760,1,1
unique_spacer_16821,1,1
unique_spacer_3449,1,1
unique_spacer_6315,1,1
unique_spacer_7410,1,1
unique_spacer_10391,1,1
unique_spacer_6239,1,1
unique_spacer_5947,1,1
unique_spacer_6415,1,1
unique_spacer_12756,1,1
unique_spacer_341,1,1
unique_spacer_7218,1,1
unique_spacer_13496,1,1
unique_spacer_8472,1,1
unique_spacer_436,1,1
unique_spacer_10211,1,1
unique_spacer_10348,1,1
unique_spacer_643,1,1
unique_spacer_3120,1,1
unique_spacer_12874,1,1
unique_spacer_9711,1,1
unique_spacer_15457,1,1
unique_spacer_958,1,1
unique_spacer_10204,1,1
unique_spacer_8379,1,1
unique_spacer_16150,1,1
unique_spacer_17143,1,1
unique_spacer_12300,1,1
unique_spacer_1498,1,1
unique_spacer_16216,1,1
unique_spacer_17096,1,1
unique_spacer_12437,1,1
unique_spacer_9985,1,1
unique_spacer_15985,1,1
unique_spacer_11051,1,1
unique_spacer_861,1,1
unique_spacer_989,1,1
unique_spacer_1100,1,1
unique_spacer_6140,1,1
unique_spacer_17114,1,1
unique_spacer_16465,1,1
unique_spacer_9486,1,1
unique_spacer_9169,1,1
unique_spacer_13765,1,1
unique_spacer_6235,1,1
unique_spacer_3657,1,1
unique_spacer_454,1,1
unique_spacer_10896,1,1
unique_spacer_10611,1,1
unique_spacer_1759,1,1
unique_spacer_5836,1,1
unique_spacer_185,1,1
unique_spacer_1483,1,1
unique_spacer_9418,1,1
unique_spacer_10688,1,1
unique_spacer_6614,1,1
unique_spacer_9703,1,1
unique_spacer_13360,1,1
unique_spacer_9935,1,1
unique_spacer_8615,1,1
unique_spacer_17244,1,1
unique_spacer_16811,1,1
unique_spacer_7475,1,1
unique_spacer_439,1,1
unique_spacer_9399,1,1
unique_spacer_3287,1,1
unique_spacer_9785,1,1
unique_spacer_1554,1,1
unique_spacer_2756,1,1
unique_spacer_10591,1,1
unique_spacer_10362,1,1
unique_spacer_7696,1,1
unique_spacer_12311,1,1
unique_spacer_14871,1,1
unique_spacer_717,1,1
unique_spacer_1827,1,1
unique_spacer_112,1,1
unique_spacer_14938,1,1
unique_spacer_6306,1,1
unique_spacer_2921,1,1
unique_spacer_4571,1,1
unique_spacer_1960,1,1
unique_spacer_4216,1,1
unique_spacer_6160,1,1
unique_spacer_3972,1,1
unique_spacer_68,1,1
unique_spacer_11939,1,1
unique_spacer_9155,1,1
unique_spacer_9963,1,1
unique_spacer_216,1,1
unique_spacer_8064,1,1
unique_spacer_12870,1,1
unique_spacer_6697,1,1
unique_spacer_1853,1,1
unique_spacer_7938,1,1
unique_spacer_16768,1,1
unique_spacer_17202,1,1
unique_spacer_15905,1,1
unique_spacer_17049,1,1
unique_spacer_9523,1,1
unique_spacer_4691,1,1
unique_spacer_9176,1,1
unique_spacer_7018,1,1
unique_spacer_1963,1,1
unique_spacer_5556,1,1
unique_spacer_5006,1,1
unique_spacer_7770,1,1
unique_spacer_7811,1,1
unique_spacer_13347,1,1
unique_spacer_972,1,1
unique_spacer_7690,1,1
unique_spacer_1674,1,1
unique_spacer_12854,1,1
unique_spacer_1824,1,1
unique_spacer_7200,1,1
unique_spacer_16844,1,1
unique_spacer_10901,1,1
unique_spacer_5755,1,1
unique_spacer_210,1,1
unique_spacer_8363,1,1
unique_spacer_15662,1,1
unique_spacer_10270,1,1
unique_spacer_2928,1,1
unique_spacer_1422,1,1
unique_spacer_16418,1,1
unique_spacer_4884,1,1
unique_spacer_15225,1,1
unique_spacer_7126,1,1
unique_spacer_10904,1,1
unique_spacer_9537,1,1
unique_spacer_10430,1,1
unique_spacer_13915,1,1
unique_spacer_4250,1,1
unique_spacer_9896,1,1
unique_spacer_5604,1,1
unique_spacer_10078,1,2
unique_spacer_4449,1,1
unique_spacer_12927,1,1
unique_spacer_587,1,1
unique_spacer_691,1,1
unique_spacer_8076,1,1
unique_spacer_12616,1,1
unique_spacer_12692,1,1
unique_spacer_462,1,1
unique_spacer_5867,1,1
unique_spacer_9250,1,1
unique_spacer_10052,1,1
unique_spacer_3586,1,1
unique_spacer_11020,1,1
unique_spacer_3721,1,1
unique_spacer_8745,1,1
unique_spacer_1625,1,1
unique_spacer_6323,1,1
unique_spacer_12472,1,1
unique_spacer_15060,1,1
unique_spacer_15511,1,1
unique_spacer_924,1,1
unique_spacer_13996,1,1
unique_spacer_17115,1,1
unique_spacer_8753,1,1
unique_spacer_4877,1,1
unique_spacer_1108,1,1
unique_spacer_10722,1,1
unique_spacer_5474,1,1
unique_spacer_2864,1,1
unique_spacer_15039,1,1
unique_spacer_7996,1,1
unique_spacer_14863,1,1
unique_spacer_1931,1,1
unique_spacer_12376,1,1
unique_spacer_12609,1,1
unique_spacer_14405,1,1
unique_spacer_2647,1,1
unique_spacer_3733,1,1
unique_spacer_15695,1,1
unique_spacer_5403,1,2
unique_spacer_5999,1,1
unique_spacer_12820,1,1
unique_spacer_4041,1,1
unique_spacer_8805,1,1
unique_spacer_11049,1,1
unique_spacer_8338,1,1
unique_spacer_11349,1,1
unique_spacer_14735,1,1
unique_spacer_3016,1,1
unique_spacer_6119,1,1
unique_spacer_12781,1,1
unique_spacer_15595,1,1
unique_spacer_16004,1,1
unique_spacer_6102,1,1
unique_spacer_10242,1,1
unique_spacer_10634,1,1
unique_spacer_1742,1,1
unique_spacer_5047,1,1
unique_spacer_6220,1,1
unique_spacer_3226,1,1
unique_spacer_9810,1,1
unique_spacer_3881,1,1
unique_spacer_7905,1,1
unique_spacer_2622,1,1
unique_spacer_6320,1,1
unique_spacer_5661,1,1
unique_spacer_14158,1,1
unique_spacer_8695,1,1
unique_spacer_3949,1,1
unique_spacer_8287,1,1
unique_spacer_8306,1,1
unique_spacer_2908,1,3
unique_spacer_11691,1,1
unique_spacer_6676,1,1
unique_spacer_2937,1,1
unique_spacer_15190,1,1
unique_spacer_14492,1,1
unique_spacer_12804,1,1
unique_spacer_3860,1,1
unique_spacer_4281,1,1
unique_spacer_2117,1,1
unique_spacer_2124,1,1
unique_spacer_5482,1,1
unique_spacer_13842,1,1
unique_spacer_15944,1,1
unique_spacer_14692,1,1
unique_spacer_8114,1,4
unique_spacer_15450,1,1
unique_spacer_13709,1,1
unique_spacer_8708,1,1
unique_spacer_15696,1,1
unique_spacer_2013,1,1
unique_spacer_8763,1,1
unique_spacer_11019,1,1
unique_spacer_16190,1,1
unique_spacer_12976,1,1
unique_spacer_15677,1,1
unique_spacer_15243,1,1
unique_spacer_14161,1,1
unique_spacer_703,1,1
unique_spacer_5242,1,1
unique_spacer_15199,1,1
unique_spacer_7446,1,1
unique_spacer_982,1,1
unique_spacer_12683,1,1
unique_spacer_14174,1,1
unique_spacer_4812,1,1
unique_spacer_6107,1,1
unique_spacer_11754,1,1
unique_spacer_1679,1,1
unique_spacer_2589,1,1
unique_spacer_9817,2,2
unique_spacer_6137,1,1
unique_spacer_9217,1,1
unique_spacer_13835,1,1
unique_spacer_11621,1,1
unique_spacer_12315,1,1
unique_spacer_9917,1,1
unique_spacer_3554,1,1
unique_spacer_2612,1,1
unique_spacer_15079,1,1
unique_spacer_13012,1,1
unique_spacer_4660,1,1
unique_spacer_1808,1,1
unique_spacer_13550,1,1
unique_spacer_14825,1,1
unique_spacer_356,1,1
unique_spacer_3638,1,1
unique_spacer_3302,1,1
unique_spacer_9459,1,1
unique_spacer_15939,1,1
unique_spacer_1898,1,1
unique_spacer_9472,1,1
unique_spacer_14792,1,1
unique_spacer_4154,1,1
unique_spacer_5852,1,1
unique_spacer_7155,1,1
unique_spacer_12194,1,1
unique_spacer_16088,1,1
unique_spacer_14431,1,1
unique_spacer_9421,1,1
unique_spacer_10363,1,1
unique_spacer_8641,1,1
unique_spacer_12419,1,1
unique_spacer_15453,1,1
unique_spacer_9168,1,1
unique_spacer_313,1,1
unique_spacer_14893,1,1
unique_spacer_14862,1,1
unique_spacer_4396,1,1
unique_spacer_1384,1,1
unique_spacer_2665,1,1
unique_spacer_13036,1,1
unique_spacer_10255,1,1
unique_spacer_7064,1,1
unique_spacer_1134,1,1
unique_spacer_9404,1,1
unique_spacer_5821,1,1
unique_spacer_17224,1,1
unique_spacer_445,1,1
unique_spacer_1990,1,1
unique_spacer_4088,1,1
unique_spacer_13600,1,1
unique_spacer_9350,1,1
unique_spacer_7373,1,1
unique_spacer_6367,1,1
unique_spacer_10997,1,1
unique_spacer_12458,1,1
unique_spacer_3039,1,1
unique_spacer_9177,1,1
unique_spacer_15836,1,1
unique_spacer_7502,1,1
unique_spacer_11149,1,1
unique_spacer_2004,1,1
unique_spacer_2646,1,1
unique_spacer_4424,1,1
unique_spacer_7559,1,1
unique_spacer_4997,1,1
unique_spacer_13933,1,1
unique_spacer_11058,1,1
unique_spacer_6045,1,1
unique_spacer_13281,1,1
unique_spacer_1567,1,1
unique_spacer_17222,1,1
unique_spacer_9153,1,1
unique_spacer_4242,1,1
unique_spacer_6041,1,1
unique_spacer_5485,1,1
unique_spacer_1652,1,1
unique_spacer_6055,1,1
unique_spacer_9841,1,1
unique_spacer_7816,1,1
unique_spacer_6175,1,1
unique_spacer_14801,1,1
unique_spacer_7532,1,1
unique_spacer_5036,1,1
unique_spacer_13486,1,1
unique_spacer_10039,1,1
unique_spacer_3664,1,1
unique_spacer_5944,1,1
unique_spacer_12167,1,1
unique_spacer_9940,1,1
unique_spacer_12172,1,1
unique_spacer_12727,1,1
unique_spacer_6025,1,1
unique_spacer_1878,1,1
unique_spacer_16893,1,1
unique_spacer_13316,1,1
unique_spacer_12873,1,1
unique_spacer_3036,1,1
unique_spacer_6760,1,1
unique_spacer_3548,1,1
unique_spacer_10468,1,2
unique_spacer_10576,1,1
unique_spacer_11909,1,1
unique_spacer_5987,1,1
unique_spacer_12735,1,1
unique_spacer_10252,1,1
unique_spacer_9151,1,1
unique_spacer_338,1,1
unique_spacer_14674,1,1
unique_spacer_5582,1,1
unique_spacer_1780,1,1
unique_spacer_1531,1,1
unique_spacer_10549,1,1
unique_spacer_13434,1,1
unique_spacer_2020,1,1
unique_spacer_2831,1,1
unique_spacer_9021,1,1
unique_spacer_11155,1,1
unique_spacer_2229,1,1
unique_spacer_6260,1,1
unique_spacer_4872,1,1
unique_spacer_3084,1,1
unique_spacer_9232,1,1
unique_spacer_8558,1,1
unique_spacer_3421,1,1
unique_spacer_16432,1,1
unique_spacer_1988,1,1
unique_spacer_8672,1,1
unique_spacer_277,1,1
unique_spacer_1602,1,3
unique_spacer_9522,1,1
unique_spacer_15628,1,1
unique_spacer_15564,1,1
unique_spacer_13768,1,1
unique_spacer_14293,1,1
unique_spacer_10663,1,1
unique_spacer_3415,1,1
unique_spacer_4854,1,1
unique_spacer_9261,1,1
unique_spacer_5243,1,1
unique_spacer_3022,1,1
unique_spacer_16919,1,1
unique_spacer_144,1,1
unique_spacer_15226,1,1
unique_spacer_5829,1,1
unique_spacer_9816,1,1
unique_spacer_16369,1,1
unique_spacer_913,1,1
unique_spacer_3913,1,1
unique_spacer_3430,1,1
unique_spacer_16949,1,1
unique_spacer_6826,1,1
unique_spacer_13522,1,1
unique_spacer_3592,1,1
unique_spacer_15886,1,1
unique_spacer_16064,1,1
unique_spacer_16850,1,1
unique_spacer_3537,1,1
unique_spacer_13078,1,1
unique_spacer_9483,1,1
unique_spacer_4263,1,1
unique_spacer_12977,1,1
unique_spacer_17256,1,1
unique_spacer_5937,1,1
unique_spacer_16131,1,1
unique_spacer_5651,1,1
unique_spacer_3755,1,1
unique_spacer_2191,1,1
unique_spacer_9012,1,1
unique_spacer_13472,1,1
unique_spacer_1398,1,1
unique_spacer_17112,1,1
unique_spacer_8665,1,1
unique_spacer_3062,1,1
unique_spacer_7834,1,1
unique_spacer_10874,1,1
unique_spacer_16791,1,1
unique_spacer_9140,1,1
unique_spacer_3789,1,1
unique_spacer_13838,1,1
unique_spacer_15996,1,1
unique_spacer_2984,1,1
unique_spacer_7794,1,1
unique_spacer_6980,1,1
unique_spacer_8254,1,1
unique_spacer_13037,1,1
unique_spacer_15983,1,1
unique_spacer_9326,1,1
unique_spacer_13505,1,1
unique_spacer_12910,1,1
unique_spacer_10049,1,1
unique_spacer_4610,1,1
unique_spacer_13920,1,1
unique_spacer_8275,1,1
unique_spacer_6587,1,1
unique_spacer_10196,1,1
unique_spacer_8443,1,1
unique_spacer_15179,1,1
unique_spacer_6144,1,1
unique_spacer_11817,1,1
unique_spacer_914,1,1
unique_spacer_5200,1,1
unique_spacer_11842,1,1
unique_spacer_12432,1,1
unique_spacer_310,1,1
unique_spacer_8044,1,1
unique_spacer_12685,1,1
unique_spacer_14190,1,1
unique_spacer_16946,1,1
unique_spacer_11333,1,1
unique_spacer_9433,1,1
unique_spacer_7686,1,1
unique_spacer_16058,1,1
unique_spacer_8201,1,1
unique_spacer_11964,1,1
unique_spacer_3931,1,1
unique_spacer_2575,1,1
unique_spacer_8059,1,1
unique_spacer_13893,1,1
unique_spacer_16132,1,1
unique_spacer_685,1,1
unique_spacer_4266,1,1
unique_spacer_15024,1,1
unique_spacer_13606,1,1
unique_spacer_2422,1,1
unique_spacer_7560,1,1
unique_spacer_4683,1,2
unique_spacer_7236,1,1
unique_spacer_5021,1,1
unique_spacer_15203,1,1
unique_spacer_17182,1,1
unique_spacer_4948,1,1
unique_spacer_11851,1,1
unique_spacer_13742,1,1
unique_spacer_14664,1,1
unique_spacer_261,1,1
unique_spacer_15776,1,1
unique_spacer_2116,1,1
unique_spacer_4261,1,1
unique_spacer_10272,1,1
unique_spacer_10637,1,1
unique_spacer_4630,1,1
unique_spacer_12492,1,1
unique_spacer_4832,1,1
unique_spacer_8274,1,1
unique_spacer_11345,1,1
unique_spacer_4087,1,1
unique_spacer_10471,1,1
unique_spacer_8525,1,1
unique_spacer_1721,1,1
unique_spacer_12465,1,1
unique_spacer_17026,1,1
unique_spacer_1466,1,1
unique_spacer_2181,1,1
unique_spacer_10325,1,1
unique_spacer_15044,1,1
unique_spacer_4470,1,1
unique_spacer_10460,1,1
unique_spacer_3000,1,1
unique_spacer_14302,1,1
unique_spacer_15541,1,1
unique_spacer_11813,1,1
unique_spacer_371,1,1
unique_spacer_13909,1,1
unique_spacer_11236,1,1
unique_spacer_16914,1,1
unique_spacer_9890,1,1
unique_spacer_345,1,1
unique_spacer_12856,1,1
unique_spacer_11046,1,1
unique_spacer_1370,1,1
unique_spacer_1620,1,1
unique_spacer_3504,1,1
unique_spacer_11879,1,1
unique_spacer_14200,1,1
unique_spacer_13263,1,1
unique_spacer_1662,1,1
unique_spacer_2329,1,1
unique_spacer_10480,1,2
unique_spacer_14344,1,1
unique_spacer_5703,1,1
unique_spacer_10388,1,1
unique_spacer_16086,1,1
unique_spacer_12514,1,1
unique_spacer_12452,1,1
unique_spacer_15826,1,1
unique_spacer_12601,1,1
unique_spacer_5534,1,1
unique_spacer_5170,1,1
unique_spacer_875,1,1
unique_spacer_13833,1,1
unique_spacer_10477,1,2
unique_spacer_278,1,1
unique_spacer_8791,1,1
unique_spacer_17218,1,1
unique_spacer_4348,1,1
unique_spacer_8714,1,1
unique_spacer_2661,1,1
unique_spacer_12425,1,1
unique_spacer_4076,1,1
unique_spacer_9017,1,1
unique_spacer_14882,1,1
unique_spacer_16381,1,1
unique_spacer_3551,1,1
unique_spacer_1610,1,1
unique_spacer_6684,1,1
unique_spacer_2979,1,1
unique_spacer_9006,1,1
unique_spacer_3035,1,1
unique_spacer_17023,1,1
unique_spacer_15599,1,1
unique_spacer_15571,1,1
unique_spacer_12604,1,1
unique_spacer_631,1,1
unique_spacer_11748,1,1
unique_spacer_13898,1,1
unique_spacer_973,1,1
unique_spacer_12012,1,1
unique_spacer_5895,1,1
unique_spacer_13031,1,1
unique_spacer_17038,1,1
unique_spacer_12716,1,1
unique_spacer_16226,1,1
unique_spacer_12381,1,1
unique_spacer_7555,1,1
unique_spacer_448,1,1
unique_spacer_14478,1,1
unique_spacer_6216,1,1
unique_spacer_16090,1,1
unique_spacer_3196,1,1
unique_spacer_1445,1,1
unique_spacer_14755,1,1
unique_spacer_4038,1,1
unique_spacer_14897,1,1
unique_spacer_8997,1,1
unique_spacer_13206,1,1
unique_spacer_4021,1,1
unique_spacer_13609,1,1
unique_spacer_10742,1,1
unique_spacer_13092,1,1
unique_spacer_2190,1,1
unique_spacer_260,1,1
unique_spacer_1031,1,2
unique_spacer_15302,1,1
unique_spacer_2218,1,1
unique_spacer_8213,1,1
unique_spacer_14509,1,1
unique_spacer_13901,1,1
unique_spacer_1831,1,1
unique_spacer_8366,1,1
unique_spacer_11900,1,1
unique_spacer_3754,1,1
unique_spacer_9139,1,1
